 H          O2                                          OOH                                                     4.793e-29 -1.230e+00  0.000e+00  2.000e+00  1.000e+02  7.724e-12  4.400e-01  0.000e+00  2.000e+00  1.000e+02  6.700e-01  1.000e-30  1.000e+30  1.000e+30  1.000e+00  1.900e+00  3.800e+00  1.000e+01  2.000e+00  1.300e+00  3.000e+00  5.000e-01  1.000e+00  6.400e-01  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 CO         O3P                                         CO2                                                     3.237e-24 -2.790e+00  2.107e+03  2.000e+00  1.000e+02  2.262e-14  0.000e+00  1.199e+03  2.000e+00  1.000e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.000e+00  1.750e+00  3.600e+00  1.200e+01  1.000e+00  2.000e+00  1.000e+00  7.000e-01  1.000e+00  7.000e-01  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 CH3        H                                           CH4                                                     6.835e-15 -4.760e+00  1.227e+03  2.000e+00  1.000e+02  2.110e-08 -6.300e-01  1.926e+02  2.000e+00  1.000e+02  7.830e-01  7.400e+01  2.941e+03  6.964e+03  1.000e+00  1.500e+00  2.000e+00  6.000e+00  2.000e+00  2.000e+00  3.000e+00  7.000e-01  1.000e+00  7.000e-01  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 3CH2       H                                           CH3                                                     8.830e-21 -3.140e+00  6.184e+02  2.000e+00  1.000e+02  4.153e-08 -8.000e-01  0.000e+00  2.000e+00  1.000e+02  6.800e-01  7.800e+01  1.995e+03  5.590e+03  1.000e+00  1.500e+00  2.000e+00  6.000e+00  2.000e+00  2.000e+00  3.000e+00  7.000e-01  1.000e+00  7.000e-01  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 CH3        O2                                          CH3OO                                                   1.890e-23 -3.000e+00  0.000e+00  2.000e+00  1.000e+02  1.298e-14  9.000e-01  0.000e+00  2.000e+00  1.000e+02  6.000e-01  1.000e+03  7.000e+01  1.700e+03  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 HCO        H                                           H2CO                                                    3.725e-24 -2.570e+00  7.164e+02  2.000e+00  1.000e+02  1.811e-12  4.800e-01 -1.307e+02  2.000e+00  1.000e+02  7.824e-01  2.710e+02  2.755e+03  6.570e+03  1.000e+00  1.500e+00  2.000e+00  6.000e+00  2.000e+00  2.000e+00  3.000e+00  7.000e-01  1.000e+00  7.000e-01  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 CO         H2                                          H2CO                                                    1.399e-20 -3.420e+00  4.241e+04  2.000e+00  1.000e+02  7.143e-17  1.500e+00  4.002e+04  2.000e+00  1.000e+02  9.320e-01  1.970e+02  1.540e+03  1.030e+04  1.000e+00  1.500e+00  2.000e+00  6.000e+00  2.000e+00  2.000e+00  3.000e+00  7.000e-01  1.000e+00  7.000e-01  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 H2CO       H                                           CH2OH                                                   3.504e-16 -4.820e+00  3.283e+03  2.000e+00  1.000e+02  8.970e-13  4.540e-01  1.810e+03  2.000e+00  1.000e+02  7.187e-01  1.030e+02  1.291e+03  4.160e+03  1.000e+00  1.500e+00  2.000e+00  6.000e+00  2.000e+00  2.000e+00  3.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 CH3        CH3                                         C2H6                                                    2.222e-16 -3.750e+00  4.935e+02  2.000e+00  1.000e+02  3.782e-09 -6.900e-01  8.793e+01  2.000e+00  1.000e+02  0.000e+00  5.700e+02  1.000e+30  1.000e+30  1.000e+00  2.000e+00  3.000e+00  5.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 C2H5       H                                           C2H6                                                    5.491e-07 -7.080e+00  3.361e+03  2.000e+00  1.000e+02  8.654e-07 -9.900e-01  7.944e+02  2.000e+00  1.000e+02  8.420e-01  1.250e+02  2.219e+03  6.882e+03  1.000e+00  1.500e+00  2.000e+00  6.000e+00  2.000e+00  2.000e+00  3.000e+00  7.000e-01  1.000e+00  7.000e-01  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
