 H2         O3P                                         H          OH                                           8.439e-20  2.670e+00  3.163e+03  2.000e+00  1.000e+02
 H2         OH                                          H          H2O                                          7.276e-11  0.000e+00  3.514e+03  2.000e+00  1.000e+02
 O2         H                                           O3P        OH                                           1.728e-10  0.000e+00  7.685e+03  2.000e+00  1.000e+02
 O3P        H2O                                         OH         OH                                           1.113e-16  1.704e+00  7.535e+03  2.000e+00  1.000e+02
 OHV        H2O                                         OH         H2O                                          9.850e-12  5.000e-01 -4.324e+02  2.000e+00  1.000e+02
 OHV        H2                                          OH         H2                                           4.900e-12  5.000e-01 -2.232e+02  2.000e+00  1.000e+02
 OHV        N2                                          OH         N2                                           1.794e-13  5.000e-01 -6.244e+02  2.000e+00  1.000e+02
 OHV        OH                                          OH         OH                                           9.983e-12  5.000e-01 -3.841e+02  2.000e+00  1.000e+02
 OHV        H                                           OH         H                                            2.176e-12  5.000e-01 -8.396e+01  2.000e+00  1.000e+02
 OHV        O2                                          OH         O2                                           3.488e-12  5.000e-01 -2.403e+02  2.000e+00  1.000e+02
 OHV        CO2                                         OH         CO2                                          4.568e-12  5.000e-01 -4.867e+02  2.000e+00  1.000e+02
 OHV        CO                                          OH         CO                                           5.365e-12  5.000e-01 -3.957e+02  2.000e+00  1.000e+02
 OHV        CH4                                         OH         CH4                                          5.581e-12  5.000e-01 -3.193e+02  2.000e+00  1.000e+02
 H2O2       H                                           H2O        OH                                           4.003e-11  0.000e+00  1.996e+03  2.000e+00  1.000e+02
 H2O2       H                                           H2         OOH                                          3.571e-14  1.000e+00  3.017e+03  2.000e+00  1.000e+02
 H2O2       O3P                                         OH         OOH                                          1.586e-17  2.000e+00  1.996e+03  2.000e+00  1.000e+02
 H2O2       OH                                          H2O        OOH                                          2.890e-12  0.000e+00  1.599e+02  2.000e+00  1.000e+02
 H2O2       OH                                          H2O        OOH                                          1.261e-10  0.000e+00  3.655e+03  2.000e+00  1.000e+02
 OOH        H                                           OH         OH                                           1.176e-10  0.000e+00  1.483e+02  2.000e+00  1.000e+02
 OOH        H                                           H2         O2                                           1.894e-14  1.083e+00  2.784e+02  2.000e+00  1.000e+02
 OOH        O3P                                         OH         O2                                           5.399e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 OH         OOH                                         H2O        O2                                           1.163e-11  0.000e+00 -5.495e+02  2.000e+00  1.000e+02
 OH         OOH                                         H2O        O2                                           7.475e-10  0.000e+00  5.495e+03  2.000e+00  1.000e+02
 OOH        OOH                                         H2O2       O2                                           1.661e-10  0.000e+00  5.551e+03  2.000e+00  1.000e+02
 OOH        OOH                                         H2O2       O2                                           3.156e-13  0.000e+00 -7.084e+02  2.000e+00  1.000e+02
 CO         OH                                          CO2        H                                            1.165e-19  2.053e+00 -1.788e+02  2.000e+00  1.000e+02
 CO         OH                                          CO2        H                                            9.563e-12 -6.640e-01  1.668e+02  2.000e+00  1.000e+02
 CO         OOH                                         CO2        OH                                           2.608e-19  2.180e+00  9.020e+03  2.000e+00  1.000e+02
 CO         O2                                          CO2        O3P                                          1.859e-12  0.000e+00  2.398e+04  2.000e+00  1.000e+02
 H          CO2                                         OCHO                                                    1.246e-10  0.000e+00  1.458e+04  2.000e+00  1.000e+02
 CH4        H                                           CH3        H2                                           1.020e-18  2.500e+00  4.820e+03  2.000e+00  1.000e+02
 CH4        O3P                                         CH3        OH                                           1.694e-15  1.500e+00  4.324e+03  2.000e+00  1.000e+02
 CH4        OH                                          CH3        H2O                                          9.684e-20  2.600e+00  1.101e+03  2.000e+00  1.000e+02
 CH4        OOH                                         CH3        H2O2                                         2.816e-23  3.740e+00  1.056e+04  2.000e+00  1.000e+02
 CH4        CH3OO                                       CH3        CH3OOH                                       1.595e-24  3.770e+00  8.954e+03  2.000e+00  1.000e+02
 CH3        OOH                                         CH4        O2                                           1.927e-19  2.230e+00 -1.519e+03  2.000e+00  1.000e+02
 CH4        3CH2                                        CH3        CH3                                          4.086e-18  2.000e+00  4.158e+03  2.000e+00  1.000e+02
 1CH2       N2                                          3CH2       N2                                           2.492e-11  0.000e+00  3.017e+02  2.000e+00  1.000e+02
 1CH2       H2O                                         3CH2       H2O                                          4.983e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
