dof,H10 relative error,L2 relative error
256,0.740371597797501,0.16511121201862236
961,0.48804056395345585,0.06130276140782127
3721,0.34839289372641763,0.021499441480700404
14641,0.24418636880154374,0.007383485185748776
58081,0.17270009118084634,0.0025383792157236983
