DateTime_utc, Profile_ID, Distance_to_CRNS_m, Profile_Depth_cm, SoilMoisture_g_g, DryBulkDensity_g_cm3, SoilOrganicCarbon_g_g, LatticeWater_g_g
2015-11-02 12:00, 1, 0, 27.5, 0.33, 1.312121212, 0.046, 0.031
2015-11-02 12:00, 1, 0, 22.5, 0.348, 1.218390805, 0.046, 0.031
2015-11-02 12:00, 1, 0, 17.5, 0.35100000000000003, 1.153846154, 0.046, 0.031
2015-11-02 12:00, 1, 0, 12.5, 0.369, 1.135501355, 0.046, 0.031
2015-11-02 12:00, 1, 0, 7.5, 0.37799999999999995, 1.14021164, 0.046, 0.031
2015-11-02 12:00, 1, 0, 2.5, 0.434, 1.0115207370000001, 0.046, 0.031
2015-11-02 12:00, 2, 25, 27.5, 0.263, 1.311787072, 0.046, 0.031
2015-11-02 12:00, 2, 25, 22.5, 0.32, 1.215625, 0.046, 0.031
2015-11-02 12:00, 2, 25, 17.5, 0.261, 1.157088123, 0.046, 0.031
2015-11-02 12:00, 2, 25, 12.5, 0.368, 1.135869565, 0.046, 0.031
2015-11-02 12:00, 2, 25, 7.5, 0.442, 1.13800905, 0.046, 0.031
2015-11-02 12:00, 2, 25, 2.5, 0.609, 1.009852217, 0.046, 0.031
2015-11-02 12:00, 3, 75, 27.5, 0.33399999999999996, 1.311377246, 0.046, 0.031
2015-11-02 12:00, 3, 75, 22.5, 0.341, 1.217008798, 0.046, 0.031
2015-11-02 12:00, 3, 75, 17.5, 0.345, 1.156521739, 0.046, 0.031
2015-11-02 12:00, 3, 75, 12.5, 0.35700000000000004, 1.134453782, 0.046, 0.031
2015-11-02 12:00, 3, 75, 7.5, 0.386, 1.139896373, 0.046, 0.031
2015-11-02 12:00, 4, 91, 27.5, 0.307, 1.312703583, 0.046, 0.031
2015-11-02 12:00, 4, 91, 22.5, 0.3, 1.216666667, 0.046, 0.031
2015-11-02 12:00, 4, 91, 17.5, 0.318, 1.1572327040000001, 0.046, 0.031
2015-11-02 12:00, 4, 91, 12.5, 0.47600000000000003, 1.134453782, 0.046, 0.031
2015-11-02 12:00, 4, 91, 2.5, 0.511, 1.011741683, 0.046, 0.031
2015-11-02 12:00, 5, 25, 27.5, 0.272, 1.3125, 0.046, 0.031
2015-11-02 12:00, 5, 25, 22.5, 0.293, 1.218430034, 0.046, 0.031
2015-11-02 12:00, 5, 25, 17.5, 0.326, 1.1533742329999999, 0.046, 0.031
2015-11-02 12:00, 5, 25, 12.5, 0.337, 1.133531157, 0.046, 0.031
2015-11-02 12:00, 5, 25, 7.5, 0.302, 1.1390728479999999, 0.046, 0.031
2015-11-02 12:00, 5, 25, 2.5, 0.46, 1.010869565, 0.046, 0.031
2015-11-02 12:00, 6, 75, 27.5, 0.306, 1.31372549, 0.046, 0.031
2015-11-02 12:00, 6, 75, 22.5, 0.29100000000000004, 1.216494845, 0.046, 0.031
2015-11-02 12:00, 6, 75, 17.5, 0.308, 1.155844156, 0.046, 0.031
2015-11-02 12:00, 6, 75, 12.5, 0.33399999999999996, 1.134730539, 0.046, 0.031
2015-11-02 12:00, 6, 75, 7.5, 0.4, 1.1375, 0.046, 0.031
2015-11-02 12:00, 6, 75, 2.5, 0.511, 1.011741683, 0.046, 0.031
2015-11-02 12:00, 7, 200, 27.5, 0.222, 1.3108108109999999, 0.046, 0.031
2015-11-02 12:00, 7, 200, 22.5, 0.307, 1.214983713, 0.046, 0.031
2015-11-02 12:00, 7, 200, 17.5, 0.3, 1.156666667, 0.046, 0.031
