dataset_name,config_name,total_samples,total_time,avg_processing_time,throughput,activation_rate,target_activation_rate,activation_error,total_energy,avg_energy_per_sample,energy_efficiency,avg_significance,significance_std,accuracy,precision,recall,f1_score,research_quality_score,performance_score
heart_disease,linear_temperature_pi,1000,0.08892083168029785,8.828839985653758e-05,11245.958692731947,0.486,0.15,0.33599999999999997,5562.865544294953,5.562865544294953,0.8887426891141009,0.5763139303898597,0.12032680203637341,0.516,0.5534979423868313,0.5018656716417911,0.5264187866927593,6.927385765109346,4.246192170311538
heart_disease,neural_adaptive_pi,1000,0.17667770385742188,0.00017613679979695007,5660.023750404836,0.023,0.15,0.127,150.71261702187016,0.15071261702187017,0.9969857476595626,0.6008268307959101,0.06380345114864501,0.467,0.5652173913043478,0.024253731343283583,0.046511627906976744,8.05285,5.095
heart_disease,linear_temperature_pi,1000,0.12202882766723633,0.0001208920007920824,8194.784946446644,0.474,0.096,0.378,5429.7555846058785,5.4297555846058785,0.8914048883078824,0.5768705705771894,0.11924229336770853,0.494,0.5316455696202531,0.4701492537313433,0.499009900990099,7.62,4.0
heart_disease,linear_temperature_pi,1000,0.09038066864013672,8.976899978006258e-05,11064.312922729527,0.486,0.2,0.286,5567.312781027484,5.567312781027484,0.8886537443794503,0.5768705705771894,0.11924229336770853,0.508,0.5452674897119342,0.4944029850746269,0.5185909980430529,7.221817100118303,4.06057000394342
breast_cancer,linear_temperature_pi,569,0.049796342849731445,8.73042178677431e-05,11426.54193937595,0.4973637961335677,0.15,0.3473637961335677,3281.8418173760983,5.767736058657467,0.8846452788268506,0.6256858586763235,0.11381635876709609,0.5114235500878734,0.6395759717314488,0.5070028011204482,0.565625,6.92,4.0
breast_cancer,neural_adaptive_pi,569,0.09902429580688477,0.00017408927935723916,5746.064593174716,0.056239015817223195,0.15,0.0937609841827768,85.1464846905719,0.14964232810293832,0.9970071534379412,0.6190496626088403,0.07097527956735591,0.36203866432337434,0.40625,0.036414565826330535,0.06683804627249357,8.077142466358259,5.904748878608674
breast_cancer,linear_temperature_pi,569,0.06416988372802734,0.00011280087998827595,8867.08790702513,0.4903339191564148,0.096,0.3943339191564148,3242.453392970403,5.698512114183485,0.8860297577163303,0.6265343694613266,0.11351117321699651,0.5043936731107206,0.6344086021505376,0.4957983193277311,0.5566037735849056,7.621209923409057,4.040330780301913
breast_cancer,linear_temperature_pi,569,0.06548523902893066,0.00011520878749822638,8688.981035079096,0.4868189806678383,0.2,0.2868189806678383,3222.623120884662,5.663661020886928,0.8867267795822614,0.6265343694613266,0.11351117321699651,0.5184534270650264,0.6498194945848376,0.5042016806722689,0.5678233438485805,7.222419377470284,4.080645915676139
financial,linear_temperature_pi,2000,0.18154501914978027,9.020305040758103e-05,11016.551207884904,0.5105,0.15,0.36049999999999993,10844.591142508132,5.422295571254066,0.8915540885749187,0.38707608300532026,0.08771082648268398,0.4905,0.07247796278158668,0.5068493150684932,0.1268209083119109,6.921579883617419,4.052662787247283
financial,neural_adaptive_pi,2000,0.3657071590423584,0.00018230009972467086,5468.856571572743,0.011,0.15,0.13899999999999998,302.20444688439494,0.15110222344219748,0.9969779555311561,0.5833205978169133,0.052857362672699415,0.916,0.0,0.0,0.0,8.042499999999999,4.75
financial,linear_temperature_pi,2000,0.24807453155517578,0.0001236583002319094,8062.093224411341,0.5075,0.096,0.4115,10804.95371141435,5.4024768557071745,0.8919504628858566,0.3873151066142235,0.08723202337173229,0.5005,0.07980295566502463,0.5547945205479452,0.13953488372093023,7.62,4.0
financial,linear_temperature_pi,2000,0.17892169952392578,8.923425051034429e-05,11178.07401406086,0.493,0.2,0.293,10520.208625575053,5.260104312787527,0.8947979137442494,0.3873151066142235,0.08723202337173229,0.517,0.08417849898580122,0.5684931506849316,0.14664310954063603,7.222911560760169,4.097052025338973
iot_sensors,linear_temperature_pi,1500,0.13210010528564453,8.786013373173774e-05,11355.02501498011,0.4866666666666667,0.15,0.33666666666666667,7828.363242889631,5.218908828593087,0.8956218234281382,0.39346466179522044,0.1741267309211724,0.5226666666666666,0.11232876712328767,0.5466666666666666,0.18636363636363637,6.925128324672575,4.170944155752503
iot_sensors,neural_adaptive_pi,1500,0.25755953788757324,0.00017107400100212545,5823.896145732183,0.014666666666666666,0.15,0.13533333333333333,226.4443055437944,0.1509628703625296,0.9969807425927494,0.5830725923830873,0.05173404605785118,0.8866666666666667,0.045454545454545456,0.006666666666666667,0.011627906976744186,8.042499999999999,4.75
iot_sensors,linear_temperature_pi,1500,0.17504286766052246,0.00011626526721132299,8569.329445111096,0.5186666666666667,0.096,0.42266666666666675,8274.579681695712,5.516386454463808,0.8896722709107239,0.39422986485172956,0.17404761213375938,0.4786666666666667,0.09383033419023136,0.4866666666666667,0.15732758620689655,7.621508515882548,4.050283862751583
iot_sensors,linear_temperature_pi,1500,0.14156007766723633,9.382413308291386e-05,10596.207806031536,0.5026666666666667,0.2,0.3026666666666667,8041.026596831973,5.360684397887982,0.8927863120422403,0.39422986485172956,0.17404761213375938,0.5026666666666667,0.10477453580901856,0.5266666666666666,0.1747787610619469,7.2235066644319295,4.116888814397669
network_security,linear_temperature_pi,1200,0.10466599464416504,8.712133261724375e-05,11465.041765280717,0.4841666666666667,0.15,0.3341666666666667,6160.45312014284,5.133710933452367,0.8973257813309526,0.36155066208971565,0.16540718473994412,0.5191666666666667,0.13253012048192772,0.5133333333333333,0.2106703146374829,6.921380139054412,4.046004635147067
network_security,neural_adaptive_pi,1200,0.20954275131225586,0.0001745971675942807,5726.755005768666,0.015833333333333335,0.15,0.13416666666666666,181.12885714427475,0.15094071428689562,0.9969811857142621,0.6061032324568236,0.058720856770527,0.8691666666666666,0.3157894736842105,0.04,0.07100591715976332,8.042499999999999,4.75
network_security,linear_temperature_pi,1200,0.14754295349121094,0.00012208308321229802,8133.224743067675,0.11916666666666667,0.096,0.02316666666666667,2059.7322494590935,1.7164435412159114,0.9656711291756818,0.361903525909514,0.16438668170579246,0.8425,0.36363636363636365,0.3466666666666667,0.35494880546075086,7.753286151920579,8.442871730685985
network_security,linear_temperature_pi,1200,0.10802292823791504,8.96614166655733e-05,11108.752739576366,0.5041666666666667,0.2,0.30416666666666664,6354.656114663641,5.295546762219701,0.894089064755606,0.361903525909514,0.16438668170579246,0.4875,0.11570247933884298,0.4666666666666667,0.18543046357615894,7.22,4.0
