 C2H3                                                   C2H2       H                                            1.977E+18 -7.500E+00  2.290E+04  1.470E+00  0.000E+00  2.000E+14  0.000E+00  2.001E+04  1.470E+00  0.000E+00  3.500E-01  1.000E+00  1.000E+08  1.000E+18  4.000E-01  7.500E-01  1.500E+00  6.500E+00  3.000E+00  1.000E+00  1.000E+00  3.500E-01  4.000E-01  3.500E-01  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
 C2H5                                                   C2H4       H                                            5.648E-07  0.000E+00  1.679E+04  1.260E+00  0.000E+00  8.200E+13  0.000E+00  2.011E+04  1.260E+00  0.000E+00  7.500E-01  9.700E+01  1.379E+03  1.000E+18  4.000E-01  7.500E-01  1.500E+00  6.500E+00  3.000E+00  1.000E+00  3.000E+00  3.500E-01  4.000E-01  3.500E-01  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
 CO2H                                                   CO         OH                                           3.654E-01 -1.830E+00  1.773E+04  1.260E+00  0.000E+00  5.900E+12  5.300E-01  1.708E+04  1.260E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
 CO2H                                                   CO2        H                                            4.817E+02 -3.020E+00  1.763E+04  1.260E+00  0.000E+00  1.700E+12  3.100E-01  1.655E+04  1.260E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
 N2O                                                    N2         O3P                                          6.645E-10  0.000E+00  2.848E+04  1.100E+00  0.000E+00  1.260E+12  0.000E+00  3.148E+04  1.100E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.400E+00  1.000E+00  1.000E+00  1.200E+01  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.700E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  3.500E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  3.000E+00  1.000E+00
 N2O4                                                   NO2        NO2                                          3.256E+04 -3.800E+00  6.456E+03  1.100E+00  0.000E+00  4.050E+18 -1.100E+00  6.456E+03  1.100E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  8.000E-01  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  2.000E+00  1.000E+00  1.000E+00  1.000E+00  2.000E+00  2.000E+00  1.000E+00  1.000E+00
 N2H4                                                   NH2        NH2                                          2.492E-09  0.000E+00  1.961E+04  1.100E+00  0.000E+00  5.000E+14  0.000E+00  3.017E+04  1.100E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  2.400E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  3.000E+00  4.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
 CH3OH                                                  CH3        OH                                           2.492E+19 -6.995E+00  4.927E+04  2.000E+00  1.000E+02  2.084E+18 -6.150E-01  4.653E+04  2.000E+00  1.000E+02 -4.748E-01  3.558E+04  1.116E+03  9.023E+03  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
 CH3OH                                                  3CH2       H2O                                          2.375E+23 -8.227E+00  4.998E+04  2.000E+00  1.000E+02  3.121E+18 -1.017E+00  4.611E+04  2.000E+00  1.000E+02  2.545E+00  3.290E+03  4.732E+04  4.711E+04  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
 CH3OH                                                  CH2OH      H                                            5.631E+18 -7.244E+00  5.291E+04  2.000E+00  1.000E+02  7.896E-03  5.038E+00  4.247E+04  2.000E+00  1.000E+02 -7.391E+01  3.705E+04  4.150E+04  5.220E+03  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
 CH3O                                                   H2CO       H                                            3.101E+01 -3.000E+00  1.222E+04  2.000E+00  1.000E+02  6.800E+13  0.000E+00  1.316E+04  2.000E+00  1.000E+02  9.000E-01  2.500E+03  1.300E+03  1.000E+99  1.000E+00  1.500E+00  2.000E+00  6.000E+00  2.000E+00  2.000E+00  3.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
