 HCOH       O2                                          CO2        H          OH                                8.306E-12  0.000E+00  0.000E+00  2.000E+00  1.000E+02
 HCOH       O3P                                         CO2        H          H                                 8.306E-11  0.000E+00  0.000E+00  2.000E+00  1.000E+02
 HCOH       O3P                                         CO         OH         H                                 4.983E-11  0.000E+00  0.000E+00  2.000E+00  1.000E+02
 HOCHO      H                                           H2         CO2        H                                 7.043E-18  2.100E+00  2.447E+03  2.000E+00  1.000E+02
 HOCHO      H                                           H2         CO         OH                                1.002E-10 -3.500E-01  1.502E+03  2.000E+00  1.000E+02
 HOCHO      O3P                                         CO         OH         OH                                2.940E-06 -1.900E+00  1.496E+03  2.000E+00  1.000E+02
 HOCHO      OH                                          H2O        CO2        H                                 4.352E-18  2.060E+00  4.605E+02  2.000E+00  1.000E+02
 HOCHO      OH                                          H2O        CO         OH                                3.073E-17  1.510E+00 -4.837E+02  2.000E+00  1.000E+02
 HOCHO      CH3                                         CH4        CO         OH                                6.478E-31  5.800E+00  1.106E+03  2.000E+00  1.000E+02
 HOCHO      OOH                                         H2O2       CO         OH                                1.661E-12  0.000E+00  5.993E+03  2.000E+00  1.000E+02
