 OHV                                                    OH                                                      1.450e+06  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 CHV                                                    CH                                                      1.860e+06  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 CH3OOH                                                 CH3O       OH                                           6.310e+14  0.000e+00  2.127e+04  2.000e+00  1.000e+02
 CH2O2H                                                 H2CO       OH                                           9.000e+14  0.000e+00  7.541e+02  2.000e+00  1.000e+02
 HOCH2O                                                 HOCHO      H                                            1.000e+14  0.000e+00  7.491e+03  2.000e+00  1.000e+02
 OCH2O2H                                                HOCH2O2                                                 3.000e+11  0.000e+00  4.324e+03  2.000e+00  1.000e+02
 HOCHO                                                  CO         H2O                                          2.450e+12  0.000e+00  3.040e+04  2.000e+00  1.000e+02
 HOCHO                                                  CO2        H2                                           2.950e+09  0.000e+00  2.439e+04  2.000e+00  1.000e+02
 C2H5OOH                                                C2H5O      OH                                           6.310e+14  0.000e+00  2.127e+04  2.000e+00  1.000e+02
 cC2H4O                                                 CH3        HCO                                          3.630e+13  0.000e+00  2.876e+04  2.000e+00  1.000e+02
 cC2H4O                                                 CH3CHO                                                  7.407e+12  0.000e+00  2.705e+04  2.000e+00  1.000e+02
 C2H3O1-2                                               CH3CO                                                   8.500e+14  0.000e+00  7.039e+03  2.000e+00  1.000e+02
 C2H3O1-2                                               CH2CHO                                                  1.000e+14  0.000e+00  7.039e+03  2.000e+00  1.000e+02
 CH3COOOH                                               CH3CO2     OH                                           5.010e+14  0.000e+00  2.019e+04  2.000e+00  1.000e+02
 O2C2H4OH                                               1C2H4OH    O2                                           3.900e+16 -1.000e+00  1.508e+04  2.000e+00  1.000e+02
 HO2CH2OCHO                                             OCH2OCHO   OH                                           5.000e+16  0.000e+00  2.162e+04  2.000e+00  1.000e+02
 OCH2OCHO                                               HOCH2OCO                                                1.000e+11  0.000e+00  7.039e+03  2.000e+00  1.000e+02
 HOCH2OCO                                               CH2OH      CO2                                          1.117e+17 -1.526e+00  1.044e+04  2.000e+00  1.000e+02
 HOCH2OCO                                               HOCH2O     CO                                           2.920e+18 -1.965e+00  9.864e+03  2.000e+00  1.000e+02
 CH3OCH2O                                               CH3OCHO    H                                            3.300e+13  4.000e-03  1.314e+04  2.000e+00  1.000e+02
 CH3OCO                                                 CH2OCHO                                                 1.629e+12 -1.800e-01  2.045e+04  2.000e+00  1.000e+02
 NNH                                                    N2         H                                            1.000e+09  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 N2H4                                                   H2NN       H2                                           1.400e+14  0.000e+00  3.766e+04  2.000e+00  1.000e+02
 H2NN                                                   NNH        H                                            3.400e+26 -4.830e+00  2.324e+04  2.000e+00  1.000e+02
 H2NN                                                   N2         H2                                           2.500e+14  0.000e+00  2.654e+04  2.000e+00  1.000e+02
 H2NN                                                   N2H2                                                    1.300e+14  0.000e+00  2.360e+04  2.000e+00  1.000e+02
 CH3CN                                                  CH2CN      H                                            7.900e+14  0.000e+00  4.773e+04  2.000e+00  1.000e+02
 CH3CHNO                                                C2H4       NO                                           2.000e+13  0.000e+00  1.106e+04  2.000e+00  1.000e+02
 CHCHNO                                                 C2H2       NO                                           1.000e+14  0.000e+00  4.475e+02  2.000e+00  1.000e+02
 C2H5NO2                                                CH2CHNO    H2O                                          8.900e+51 -2.002e+01  4.644e+04  2.000e+00  1.000e+02
 C2H5NO2                                                CH3CH2ONO                                               2.100e+10  1.000e+00  3.050e+04  2.000e+00  1.000e+02
 CH3CHNO2                                               C2H4       NO2                                          2.000e+13  0.000e+00  1.106e+04  2.000e+00  1.000e+02
 CH3CH2NH2                                              C2H4       NH3                                          6.200e+67 -1.594e+01  4.995e+04  2.000e+00  1.000e+02
 CH3CHNH2                                               CH3CHNH    H                                            1.100e+45 -1.024e+01  2.404e+04  2.000e+00  1.000e+02
 CH3CH2NH                                               CH2NH      CH3                                          1.900e+10  0.000e+00  1.182e+04  2.000e+00  1.000e+02
 CH3CH2NH                                               CH3CHNH    H                                            1.600e+36 -7.920e+00  1.827e+04  2.000e+00  1.000e+02
 CH3CHNH                                                CH2CHNH2                                                5.000e+18 -2.497e+00  3.419e+04  2.000e+00  1.000e+02
 CH3CNH                                                 CH3        HNC                                          6.500e+18 -2.520e+00  1.659e+04  2.000e+00  1.000e+02
 CH3CNH                                                 CH3CN      H                                            7.700e+25 -5.200e+00  1.207e+04  2.000e+00  1.000e+02
 CH2CNH                                                 CH3CN                                                   2.500e+13  0.000e+00  3.534e+04  2.000e+00  1.000e+02
 CH2CHN(S)                                              c-C2H3N                                                 3.000e+13  0.000e+00  2.011e+03  2.000e+00  1.000e+02
 CH2CHN(S)                                              CH3CN                                                   3.000e+13  0.000e+00  4.022e+03  2.000e+00  1.000e+02
 c-C2H3N                                                CH3CN                                                   4.700e+13  0.000e+00  2.086e+04  2.000e+00  1.000e+02
 CH3NHCH2                                               CH3        CH2NH                                        9.800e+43 -1.030e+01  1.883e+04  2.000e+00  1.000e+02
 CH3NHCH2                                               CH3NCH2    H                                            5.900e+44 -1.031e+01  2.353e+04  2.000e+00  1.000e+02
 CH3NCH3                                                CH3NCH2    H                                            1.600e+35 -7.544e+00  1.932e+04  2.000e+00  1.000e+02
 CH2NCH2                                                CH3NCH                                                  1.300e+45 -1.007e+01  3.324e+04  2.000e+00  1.000e+02
 CH3NCH                                                 CH3        HCN                                          8.100e+15 -2.375e+00  7.512e+03  2.000e+00  1.000e+02
