LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID339426,339426,1189,43.3156929,18.29014457,27.13854612,0,75.05,1501,0.15000000000000002,1,,129.52380952380952,128.0,106.0,179.0,2720.0,16.981222122153184,0.05508145849495731,0.7963978933039672
ID339489,339489,1189,49.28512955,18.28527932,27.11847256,0,75.1,1502,0.15000000000000002,1,,127.71428571428571,125.0,106.0,177.0,2682.0,16.39555688942238,0.054867256637168106,0.8103240637276297
ID339473,339473,1189,44.90094376,18.21262283,27.12325635,0,75.15,1503,0.15000000000000002,1,,132.95238095238096,133.0,109.0,167.0,2792.0,15.926318439853544,0.052988874222138466,0.840178628318036
ID339455,339455,1189,65.35549927,18.25550762,27.07890344,0,75.2,1504,0.15000000000000002,1,,137.33333333333334,127.0,111.0,187.0,2884.0,25.08053694268393,0.0758685008160411,0.7722740411543559
ID339524,339524,1189,73.47079468,18.26192099,27.10483146,0,75.25,1505,0.15000000000000002,1,,140.33333333333334,132.0,113.0,199.0,2947.0,24.789782841592892,0.08121990369181382,0.8504847931930739
ID339558,339558,1189,57.60709,18.24911142,27.10811516,0,75.3,1506,0.15000000000000002,1,,138.33333333333334,132.0,113.0,189.0,2905.0,21.017453064853825,0.068014705882353,0.8383055532314174
ID339507,339507,1189,53.77770233,18.2467237,27.12025564,0,75.35,1507,0.15000000000000002,1,,135.85714285714286,133.0,109.0,180.0,2853.0,20.540899966373708,0.055933379597501776,0.7006926262441688
ID339540,339540,1189,54.27125549,18.22745866,27.07874931,0,75.4,1508,0.15000000000000002,1,,130.42857142857142,127.0,109.0,173.0,2739.0,18.285435265728374,0.06270915175323723,0.8418097200949497
ID339578,339578,1189,41.80842209,18.23145234,27.09978893,0,75.45,1509,0.15000000000000002,1,,131.71428571428572,128.0,111.0,164.0,2766.0,14.788992045243845,0.06175327479487554,1.0360022187148292
ID339614,339614,1189,45.14476013,18.27492852,27.06612758,0,75.5,1510,0.15000000000000002,1,,131.71428571428572,132.0,112.0,162.0,2766.0,15.601739829720458,0.06620410523272624,1.0484178710622647
ID339634,339634,1189,32.48666,18.24983244,27.14168198,0,75.55,1511,0.15000000000000002,1,,128.66666666666666,131.0,107.0,165.0,2702.0,15.640758719874599,0.056242365013437566,0.8760688146777326
ID339690,339690,1189,41.84377289,18.34336237,27.33402395,0,75.6,1512,0.15000000000000002,1,,133.76190476190476,133.0,109.0,176.0,2809.0,17.282664036266983,0.0629079557279349,0.9161396240827056
ID339711,339711,1189,38.42208481,18.3216982,27.35457963,0,75.65,1513,0.15000000000000002,1,,128.04761904761904,125.0,108.0,166.0,2689.0,14.224894342230423,0.04875195007800309,0.8368963324683131
ID339729,339729,1189,41.36665344,18.24366764,27.32581841,0,75.7,1514,0.15000000000000002,1,,134.9047619047619,131.0,107.0,166.0,2833.0,15.381497852630483,0.06323888159129289,1.0433066533162527
ID339751,339751,1189,55.68660355,18.20596164,27.28919752,0,75.75,1515,0.15000000000000002,1,,130.1904761904762,122.0,107.0,174.0,2734.0,18.457028600560406,0.05963858340196699,0.7939935632064282
ID339650,339650,1189,49.71331787,18.1956187,27.38865082,0,75.8,1516,0.15000000000000002,1,,133.95238095238096,133.0,109.0,178.0,2813.0,16.399622527595536,0.06331506331506336,0.9727285445465588
ID339673,339673,1189,47.49906158,18.19585595,27.45294903,0,75.85,1517,0.15000000000000002,1,,130.52380952380952,127.0,105.0,166.0,2741.0,16.995937890034334,0.058607704933861145,0.8503432435379271
ID339770,339770,1189,48.4622879,18.19257849,27.52973306,0,75.9,1518,0.15000000000000002,1,,131.33333333333334,131.0,108.0,165.0,2758.0,16.39003762452464,0.06000480422772046,0.9072003347203348
ID339809,339809,1189,48.94944382,18.14538284,27.47668433,0,75.95,1519,0.15000000000000002,1,,130.8095238095238,127.0,104.0,170.0,2747.0,19.348434168219008,0.05847220884307863,0.7469535171026841
ID339865,339865,1189,50.7158699,18.28983554,27.43288125,0,76,1520,0.15000000000000002,1,,133.23809523809524,133.0,111.0,167.0,2798.0,18.0108432948176,0.06687002526095037,0.9273514115347866
ID339789,339789,1189,39.19895935,18.23122497,27.49418843,0,76.05,1521,0.15000000000000002,1,,136.1904761904762,133.0,115.0,162.0,2860.0,12.60404319105202,0.05774120475243869,1.1797045911111768
ID339829,339829,1189,51.35931015,18.32093999,27.43420758,0,76.1,1522,0.15000000000000002,1,,133.23809523809524,128.0,104.0,167.0,2798.0,18.01361918633999,0.06322139362561158,0.8796254617869236
ID339847,339847,1189,62.04827118,18.33164115,27.40735718,0,76.15,1523,0.15000000000000002,1,,135.76190476190476,131.0,111.0,184.0,2851.0,20.007260586858866,0.07696666351874584,0.9698859981614525
ID339886,339886,1189,63.37691116,18.29550298,27.47612969,0,76.2,1524,0.15000000000000002,1,,136.9047619047619,131.0,112.0,183.0,2875.0,20.61529714048469,0.07536936599962596,0.9308852576657549
ID340109,340109,1189,44.43136978,18.24278496,27.54386573,0,76.25,1525,0.15000000000000002,1,,132.76190476190476,129.0,110.0,179.0,2788.0,19.180471219197827,0.06189297276709195,0.8068722764589993
