dataset_name,preset,total_inputs,activations,activation_rate,ema_activation_rate,precision,recall,f1,avg_processing_time,total_energy_spent,energy_remaining,baseline_energy_cost,actual_energy_cost,estimated_energy_savings_pct,energy_efficiency,threshold
breast_cancer,tuned_v2,569,59,0.10369068541300527,0.12746113625465572,0.2033898305084746,0.03361344537815126,0.05769230769230769,0.002744294921207325,837.2229781125957,6.86478268783557,6031.4,880.4,85.40305733328913,0.8540305733328912,0.9
financial,tuned_v2,1000,15,0.015,0.10000265621044142,0.2,0.039473684210526314,0.06593406593406594,0.0024165911911103923,646.4954714666235,39.30813379712596,10600.0,651.5,93.85377358490567,0.9385377358490566,0.9
heart_disease,tuned_v2,1000,66,0.066,0.10719511502118505,0.7121212121212122,0.08768656716417911,0.15614617940199338,0.002655078563382823,1192.0955910735622,28.542676088955034,10600.0,1166.6,88.99433962264152,0.8899433962264152,0.9
iot_sensors,tuned_v2,1000,53,0.053,0.10523684803005463,0.8490566037735849,0.4205607476635514,0.5625,0.0028337391214343583,1101.4785270829332,31.01253693156955,10600.0,1035.3,90.23301886792453,0.9023301886792453,0.9
network_security,tuned_v2,1000,41,0.041,0.10645953530051303,0.5365853658536586,0.17886178861788618,0.2682926829268293,0.0026062753636414402,931.5291596371959,22.732799181503182,10600.0,914.0999999999999,91.37641509433962,0.9137641509433962,0.9
