 3CH2       3CH2                                        C2H2       H          H                                 1.993e-10  0.000e+00  4.022e+02  2.000e+00  1.000e+02
 CH3        H                                           1CH2       H2                                           9.967e-11  0.000e+00  7.541e+03  2.000e+00  1.000e+02
 CH3        1CH2                                        C2H4       H                                            2.990e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 CH3        3CH2                                        C2H4       H                                            6.977e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 CH3        CH3                                         C2H5       H                                            4.983e-11  0.000e+00  6.787e+03  2.000e+00  1.000e+02
 CH3        CH3                                         C2H4       H2                                           3.488e-10  0.000e+00  9.703e+03  2.000e+00  1.000e+02
 CH4        H                                           CH3        H2                                           2.159e-20  3.000e+00  4.022e+03  2.000e+00  1.000e+02
 CH4        1CH2                                        CH3        CH3                                          6.977e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H3       H                                           C2H2       H2                                           1.993e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H3       1CH2                                        C2H2       CH3                                          2.990e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H3       3CH2                                        C2H2       CH3                                          2.990e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H3       CH3                                         CH4        C2H2                                         6.478e-13  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H3       C2H3                                        C2H4       C2H2                                         1.595e-12  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H4       H                                           C2H3       H2                                           8.306e-17  1.930e+00  6.536e+03  2.000e+00  1.000e+02
 C2H4       CH3                                         CH4        C2H3                                         1.047e-12  0.000e+00  8.044e+03  2.000e+00  1.000e+02
 C2H5       H                                           C2H4       H2                                           2.990e-12  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H5       H                                           C2H6                                                    5.980e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H5       1CH2                                        C2H4       CH3                                          1.495e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H5       3CH2                                        C2H4       CH3                                          2.990e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H5       CH3                                         C2H4       CH4                                          1.827e-12  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H5       C2H3                                        C2H4       C2H4                                         7.973e-13  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H5       C2H3                                        C2H2       C2H6                                         7.973e-13  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H5       C2H5                                        C2H4       C2H6                                         2.326e-12  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H6       H                                           C2H5       H2                                           2.326e-15  1.500e+00  3.720e+03  2.000e+00  1.000e+02
 C2H6       1CH2                                        CH3        C2H5                                         1.827e-10  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H6       CH3                                         C2H5       CH4                                          2.492e-31  6.000e+00  2.916e+03  2.000e+00  1.000e+02
 C2H6       C2H3                                        C2H5       C2H4                                         9.967e-22  3.300e+00  5.279e+03  2.000e+00  1.000e+02
 O3P        H2                                          OH         H                                            8.472e-20  2.670e+00  3.117e+03  2.000e+00  1.000e+02
 O3P        1CH2                                        CO         H          H                                 2.492e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 O3P        1CH2                                        CO         H2                                           2.492e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 O3P        3CH2                                        CO         H          H                                 1.196e-10  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 O3P        3CH2                                        CO         H2                                           7.973e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 O3P        CH3                                         H2CO       H                                            1.395e-10  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 O3P        CH4                                         CH3        OH                                           1.196e-15  1.560e+00  4.223e+03  2.000e+00  1.000e+02
 O3P        C2H2                                        3CH2       CO                                           3.605e-18  2.100e+00  8.044e+02  2.000e+00  1.000e+02
 O3P        C2H3                                        CH3        CO                                           4.983e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 O3P        C2H3                                        CH2CO      H                                            1.595e-10  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 O3P        C2H4                                        CH3        HCO                                          1.346e-17  1.880e+00  1.006e+02  2.000e+00  1.000e+02
 O3P        C2H4                                        H2CO       3CH2                                         6.645e-19  1.880e+00  1.006e+02  2.000e+00  1.000e+02
 O3P        C2H4                                        CH2CO      H2                                           1.096e-18  1.880e+00  1.006e+02  2.000e+00  1.000e+02
 O3P        C2H4                                        CH2CHO     H                                            7.807e-18  1.880e+00  1.006e+02  2.000e+00  1.000e+02
 O3P        C2H4                                        OH         C2H3                                         2.492e-17  1.910e+00  1.860e+03  2.000e+00  1.000e+02
 O3P        C2H5                                        H2CO       CH3                                          1.827e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 O3P        C2H5                                        C2H4       OH                                           4.983e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 O3P        C2H6                                        C2H5       OH                                           1.661e-15  1.500e+00  2.916e+03  2.000e+00  1.000e+02
 OH         H2                                          H          H2O                                          1.661e-16  1.600e+00  1.659e+03  2.000e+00  1.000e+02
 OH         1CH2                                        H2CO       H                                            4.983e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 OH         3CH2                                        H2CO       H                                            2.990e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 OH         CH3                                         1CH2       H2O                                          1.196e-10  0.000e+00  1.357e+03  2.000e+00  1.000e+02
 OH         CH3                                         H2CO       H2                                           5.316e-12 -5.300e-01  5.430e+03  2.000e+00  1.000e+02
 OH         CH4                                         CH3        H2O                                          2.658e-17  1.830e+00  1.357e+03  2.000e+00  1.000e+02
 OH         C2H2                                        CH2CO      H                                            3.654e-28  4.500e+00 -5.028e+02  2.000e+00  1.000e+02
 OH         C2H2                                        CH3        CO                                           7.973e-28  4.000e+00 -1.006e+03  2.000e+00  1.000e+02
 OH         C2H3                                        C2H2       H2O                                          4.983e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 OH         C2H4                                        C2H3       H2O                                          3.322e-11  0.000e+00  2.966e+03  2.000e+00  1.000e+02
 OH         C2H4                                        CH3        H2CO                                         3.322e-12  0.000e+00  4.525e+02  2.000e+00  1.000e+02
 OH         C2H5                                        C2H4       H2O                                          3.987e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 OH         C2H5                                        CH3        H          H2CO                              3.987e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 OH         C2H6                                        C2H5       H2O                                          1.196e-17  2.000e+00  4.525e+02  2.000e+00  1.000e+02
 OH         OH                                          H2O        O3P                                          2.492e-15  1.140e+00  5.028e+01  2.000e+00  1.000e+02
 CO         OH                                          CO2        H                                            4.983e-20  1.500e+00 -2.514e+02  2.000e+00  1.000e+02
 HCO        H                                           H2         CO                                           1.495e-10  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 HCO        H                                           O3P        3CH2                                         6.645e-11  0.000e+00  5.153e+04  2.000e+00  1.000e+02
 HCO        1CH2                                        CH3        CO                                           2.990e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 HCO        3CH2                                        CH3        CO                                           2.990e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 HCO        CH3                                         CH4        CO                                           1.993e-10  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 CH3        H2CO                                        HCO        CH4                                          1.279e-31  6.100e+00  9.904e+02  2.000e+00  1.000e+02
 HCO        C2H3                                        C2H4       CO                                           1.495e-10  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H3       H2CO                                        HCO        C2H4                                         8.970e-21  2.810e+00  2.966e+03  2.000e+00  1.000e+02
 HCO        C2H5                                        C2H6       CO                                           1.993e-10  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H5       H2CO                                        HCO        C2H6                                         9.252e-21  2.810e+00  2.946e+03  2.000e+00  1.000e+02
